,ELECTION_DATE,ELECTION_NAME,CONTEST_ID,PRECINCT_NUMBER,WARD,PRIMARY_PARTY,VOTES
386,2010-09-14 00:00:00,Mayoral Primary,,101,7,Democratic,3
387,2010-09-14 00:00:00,Mayoral Primary,,102,7,Democratic,9
388,2010-09-14 00:00:00,Mayoral Primary,,103,7,Democratic,2
389,2010-09-14 00:00:00,Mayoral Primary,,104,7,Democratic,3
390,2010-09-14 00:00:00,Mayoral Primary,,105,7,Democratic,3
391,2010-09-14 00:00:00,Mayoral Primary,,106,7,Democratic,3
392,2010-09-14 00:00:00,Mayoral Primary,,107,7,Democratic,6
393,2010-09-14 00:00:00,Mayoral Primary,,108,7,Democratic,4
394,2010-09-14 00:00:00,Mayoral Primary,,109,7,Democratic,3
395,2010-09-14 00:00:00,Mayoral Primary,,110,7,Democratic,8
396,2010-09-14 00:00:00,Mayoral Primary,,111,7,Democratic,5
397,2010-09-14 00:00:00,Mayoral Primary,,112,7,Democratic,0
398,2010-09-14 00:00:00,Mayoral Primary,,113,7,Democratic,5
399,2010-09-14 00:00:00,Mayoral Primary,,114,8,Democratic,6
400,2010-09-14 00:00:00,Mayoral Primary,,115,8,Democratic,3
401,2010-09-14 00:00:00,Mayoral Primary,,116,8,Democratic,0
402,2010-09-14 00:00:00,Mayoral Primary,,117,8,Democratic,0
403,2010-09-14 00:00:00,Mayoral Primary,,118,8,Democratic,0
404,2010-09-14 00:00:00,Mayoral Primary,,119,8,Democratic,4
405,2010-09-14 00:00:00,Mayoral Primary,,120,8,Democratic,2
406,2010-09-14 00:00:00,Mayoral Primary,,121,8,Democratic,6
407,2010-09-14 00:00:00,Mayoral Primary,,122,8,Democratic,0
408,2010-09-14 00:00:00,Mayoral Primary,,123,8,Democratic,4
409,2010-09-14 00:00:00,Mayoral Primary,,124,8,Democratic,3
410,2010-09-14 00:00:00,Mayoral Primary,,125,8,Democratic,9
411,2010-09-14 00:00:00,Mayoral Primary,,126,8,Democratic,1
412,2010-09-14 00:00:00,Mayoral Primary,,127,6,Democratic,10
413,2010-09-14 00:00:00,Mayoral Primary,,128,6,Democratic,3
414,2010-09-14 00:00:00,Mayoral Primary,,129,2,Democratic,2
415,2010-09-14 00:00:00,Mayoral Primary,,130,6,Democratic,8
416,2010-09-14 00:00:00,Mayoral Primary,,131,6,Democratic,3
417,2010-09-14 00:00:00,Mayoral Primary,,132,7,Democratic,1
418,2010-09-14 00:00:00,Mayoral Primary,,133,8,Democratic,6
419,2010-09-14 00:00:00,Mayoral Primary,,134,8,Democratic,1
420,2010-09-14 00:00:00,Mayoral Primary,,135,5,Democratic,2
421,2010-09-14 00:00:00,Mayoral Primary,,136,1,Democratic,2
422,2010-09-14 00:00:00,Mayoral Primary,,137,1,Democratic,6
423,2010-09-14 00:00:00,Mayoral Primary,,138,3,Democratic,10
424,2010-09-14 00:00:00,Mayoral Primary,,139,5,Democratic,7
425,2010-09-14 00:00:00,Mayoral Primary,,140,8,Democratic,3
426,2010-09-14 00:00:00,Mayoral Primary,,141,2,Democratic,11
427,2010-09-14 00:00:00,Mayoral Primary,,142,6,Democratic,2
428,2010-09-14 00:00:00,Mayoral Primary,,143,6,Democratic,5
429,2010-09-14 00:00:00,Mayoral Primary,,1,6,Democratic,531
430,2010-09-14 00:00:00,Mayoral Primary,,2,2,Democratic,30
431,2010-09-14 00:00:00,Mayoral Primary,,3,2,Democratic,155
432,2010-09-14 00:00:00,Mayoral Primary,,4,2,Democratic,97
433,2010-09-14 00:00:00,Mayoral Primary,,5,2,Democratic,148
434,2010-09-14 00:00:00,Mayoral Primary,,6,2,Democratic,97
435,2010-09-14 00:00:00,Mayoral Primary,,7,3,Democratic,94
436,2010-09-14 00:00:00,Mayoral Primary,,8,3,Democratic,233
437,2010-09-14 00:00:00,Mayoral Primary,,9,3,Democratic,77
438,2010-09-14 00:00:00,Mayoral Primary,,10,3,Democratic,180
439,2010-09-14 00:00:00,Mayoral Primary,,11,3,Democratic,239
440,2010-09-14 00:00:00,Mayoral Primary,,12,3,Democratic,42
441,2010-09-14 00:00:00,Mayoral Primary,,13,2,Democratic,94
442,2010-09-14 00:00:00,Mayoral Primary,,14,2,Democratic,181
443,2010-09-14 00:00:00,Mayoral Primary,,15,2,Democratic,258
444,2010-09-14 00:00:00,Mayoral Primary,,16,2,Democratic,311
445,2010-09-14 00:00:00,Mayoral Primary,,17,2,Democratic,449
446,2010-09-14 00:00:00,Mayoral Primary,,18,2,Democratic,649
447,2010-09-14 00:00:00,Mayoral Primary,,19,5,Democratic,781
448,2010-09-14 00:00:00,Mayoral Primary,,20,1,Democratic,168
449,2010-09-14 00:00:00,Mayoral Primary,,21,2,Democratic,231
450,2010-09-14 00:00:00,Mayoral Primary,,22,1,Democratic,370
451,2010-09-14 00:00:00,Mayoral Primary,,23,1,Democratic,358
452,2010-09-14 00:00:00,Mayoral Primary,,24,1,Democratic,240
453,2010-09-14 00:00:00,Mayoral Primary,,25,1,Democratic,360
454,2010-09-14 00:00:00,Mayoral Primary,,26,3,Democratic,223
455,2010-09-14 00:00:00,Mayoral Primary,,27,3,Democratic,282
456,2010-09-14 00:00:00,Mayoral Primary,,28,3,Democratic,232
457,2010-09-14 00:00:00,Mayoral Primary,,29,3,Democratic,133
458,2010-09-14 00:00:00,Mayoral Primary,,30,3,Democratic,125
459,2010-09-14 00:00:00,Mayoral Primary,,31,3,Democratic,235
460,2010-09-14 00:00:00,Mayoral Primary,,32,3,Democratic,299
461,2010-09-14 00:00:00,Mayoral Primary,,33,3,Democratic,296
462,2010-09-14 00:00:00,Mayoral Primary,,34,3,Democratic,351
463,2010-09-14 00:00:00,Mayoral Primary,,35,1,Democratic,378
464,2010-09-14 00:00:00,Mayoral Primary,,36,1,Democratic,640
465,2010-09-14 00:00:00,Mayoral Primary,,37,1,Democratic,492
466,2010-09-14 00:00:00,Mayoral Primary,,38,1,Democratic,538
467,2010-09-14 00:00:00,Mayoral Primary,,39,1,Democratic,475
468,2010-09-14 00:00:00,Mayoral Primary,,40,1,Democratic,508
469,2010-09-14 00:00:00,Mayoral Primary,,41,1,Democratic,496
470,2010-09-14 00:00:00,Mayoral Primary,,42,1,Democratic,318
471,2010-09-14 00:00:00,Mayoral Primary,,43,1,Democratic,404
472,2010-09-14 00:00:00,Mayoral Primary,,44,5,Democratic,705
473,2010-09-14 00:00:00,Mayoral Primary,,45,4,Democratic,568
474,2010-09-14 00:00:00,Mayoral Primary,,46,4,Democratic,654
475,2010-09-14 00:00:00,Mayoral Primary,,47,4,Democratic,598
476,2010-09-14 00:00:00,Mayoral Primary,,48,4,Democratic,709
477,2010-09-14 00:00:00,Mayoral Primary,,49,4,Democratic,153
478,2010-09-14 00:00:00,Mayoral Primary,,50,3,Democratic,244
479,2010-09-14 00:00:00,Mayoral Primary,,51,4,Democratic,455
480,2010-09-14 00:00:00,Mayoral Primary,,52,4,Democratic,161
481,2010-09-14 00:00:00,Mayoral Primary,,53,4,Democratic,341
482,2010-09-14 00:00:00,Mayoral Primary,,54,4,Democratic,635
483,2010-09-14 00:00:00,Mayoral Primary,,55,4,Democratic,662
484,2010-09-14 00:00:00,Mayoral Primary,,56,4,Democratic,834
485,2010-09-14 00:00:00,Mayoral Primary,,57,4,Democratic,749
486,2010-09-14 00:00:00,Mayoral Primary,,58,4,Democratic,675
487,2010-09-14 00:00:00,Mayoral Primary,,59,4,Democratic,733
488,2010-09-14 00:00:00,Mayoral Primary,,60,4,Democratic,572
489,2010-09-14 00:00:00,Mayoral Primary,,61,4,Democratic,552
490,2010-09-14 00:00:00,Mayoral Primary,,62,4,Democratic,1211
491,2010-09-14 00:00:00,Mayoral Primary,,63,4,Democratic,854
492,2010-09-14 00:00:00,Mayoral Primary,,64,4,Democratic,764
493,2010-09-14 00:00:00,Mayoral Primary,,65,4,Democratic,935
494,2010-09-14 00:00:00,Mayoral Primary,,66,5,Democratic,1768
495,2010-09-14 00:00:00,Mayoral Primary,,67,5,Democratic,1210
496,2010-09-14 00:00:00,Mayoral Primary,,68,5,Democratic,581
497,2010-09-14 00:00:00,Mayoral Primary,,69,5,Democratic,849
498,2010-09-14 00:00:00,Mayoral Primary,,70,5,Democratic,540
499,2010-09-14 00:00:00,Mayoral Primary,,71,5,Democratic,813
500,2010-09-14 00:00:00,Mayoral Primary,,72,5,Democratic,1155
501,2010-09-14 00:00:00,Mayoral Primary,,73,5,Democratic,583
502,2010-09-14 00:00:00,Mayoral Primary,,74,5,Democratic,984
503,2010-09-14 00:00:00,Mayoral Primary,,75,5,Democratic,690
504,2010-09-14 00:00:00,Mayoral Primary,,76,5,Democratic,231
505,2010-09-14 00:00:00,Mayoral Primary,,77,5,Democratic,723
506,2010-09-14 00:00:00,Mayoral Primary,,78,5,Democratic,678
507,2010-09-14 00:00:00,Mayoral Primary,,79,5,Democratic,429
508,2010-09-14 00:00:00,Mayoral Primary,,80,7,Democratic,431
509,2010-09-14 00:00:00,Mayoral Primary,,81,6,Democratic,977
510,2010-09-14 00:00:00,Mayoral Primary,,82,6,Democratic,559
511,2010-09-14 00:00:00,Mayoral Primary,,83,6,Democratic,699
512,2010-09-14 00:00:00,Mayoral Primary,,84,6,Democratic,242
513,2010-09-14 00:00:00,Mayoral Primary,,85,6,Democratic,319
514,2010-09-14 00:00:00,Mayoral Primary,,86,6,Democratic,411
515,2010-09-14 00:00:00,Mayoral Primary,,87,6,Democratic,641
516,2010-09-14 00:00:00,Mayoral Primary,,88,6,Democratic,272
517,2010-09-14 00:00:00,Mayoral Primary,,89,6,Democratic,250
518,2010-09-14 00:00:00,Mayoral Primary,,90,6,Democratic,166
519,2010-09-14 00:00:00,Mayoral Primary,,91,6,Democratic,690
520,2010-09-14 00:00:00,Mayoral Primary,,92,7,Democratic,470
521,2010-09-14 00:00:00,Mayoral Primary,,93,7,Democratic,372
522,2010-09-14 00:00:00,Mayoral Primary,,94,7,Democratic,494
523,2010-09-14 00:00:00,Mayoral Primary,,95,7,Democratic,383
524,2010-09-14 00:00:00,Mayoral Primary,,96,7,Democratic,608
525,2010-09-14 00:00:00,Mayoral Primary,,97,7,Democratic,335
526,2010-09-14 00:00:00,Mayoral Primary,,98,7,Democratic,579
527,2010-09-14 00:00:00,Mayoral Primary,,99,7,Democratic,351
528,2010-09-14 00:00:00,Mayoral Primary,,100,7,Democratic,481
529,2010-09-14 00:00:00,Mayoral Primary,,101,7,Democratic,600
530,2010-09-14 00:00:00,Mayoral Primary,,102,7,Democratic,719
531,2010-09-14 00:00:00,Mayoral Primary,,103,7,Democratic,1015
532,2010-09-14 00:00:00,Mayoral Primary,,104,7,Democratic,658
533,2010-09-14 00:00:00,Mayoral Primary,,105,7,Democratic,635
534,2010-09-14 00:00:00,Mayoral Primary,,106,7,Democratic,860
535,2010-09-14 00:00:00,Mayoral Primary,,107,7,Democratic,443
536,2010-09-14 00:00:00,Mayoral Primary,,108,7,Democratic,486
537,2010-09-14 00:00:00,Mayoral Primary,,109,7,Democratic,447
538,2010-09-14 00:00:00,Mayoral Primary,,110,7,Democratic,1401
539,2010-09-14 00:00:00,Mayoral Primary,,111,7,Democratic,644
540,2010-09-14 00:00:00,Mayoral Primary,,112,7,Democratic,622
541,2010-09-14 00:00:00,Mayoral Primary,,113,7,Democratic,923
542,2010-09-14 00:00:00,Mayoral Primary,,114,8,Democratic,775
543,2010-09-14 00:00:00,Mayoral Primary,,115,8,Democratic,657
544,2010-09-14 00:00:00,Mayoral Primary,,116,8,Democratic,840
545,2010-09-14 00:00:00,Mayoral Primary,,117,8,Democratic,387
546,2010-09-14 00:00:00,Mayoral Primary,,118,8,Democratic,597
547,2010-09-14 00:00:00,Mayoral Primary,,119,8,Democratic,606
548,2010-09-14 00:00:00,Mayoral Primary,,120,8,Democratic,476
549,2010-09-14 00:00:00,Mayoral Primary,,121,8,Democratic,866
550,2010-09-14 00:00:00,Mayoral Primary,,122,8,Democratic,529
551,2010-09-14 00:00:00,Mayoral Primary,,123,8,Democratic,634
552,2010-09-14 00:00:00,Mayoral Primary,,124,8,Democratic,732
553,2010-09-14 00:00:00,Mayoral Primary,,125,8,Democratic,1021
554,2010-09-14 00:00:00,Mayoral Primary,,126,8,Democratic,840
555,2010-09-14 00:00:00,Mayoral Primary,,127,6,Democratic,982
556,2010-09-14 00:00:00,Mayoral Primary,,128,6,Democratic,375
557,2010-09-14 00:00:00,Mayoral Primary,,129,2,Democratic,269
558,2010-09-14 00:00:00,Mayoral Primary,,130,6,Democratic,84
559,2010-09-14 00:00:00,Mayoral Primary,,131,6,Democratic,180
560,2010-09-14 00:00:00,Mayoral Primary,,132,7,Democratic,561
561,2010-09-14 00:00:00,Mayoral Primary,,133,8,Democratic,479
562,2010-09-14 00:00:00,Mayoral Primary,,134,8,Democratic,537
563,2010-09-14 00:00:00,Mayoral Primary,,135,5,Democratic,673
564,2010-09-14 00:00:00,Mayoral Primary,,136,1,Democratic,61
565,2010-09-14 00:00:00,Mayoral Primary,,137,1,Democratic,186
566,2010-09-14 00:00:00,Mayoral Primary,,138,3,Democratic,272
567,2010-09-14 00:00:00,Mayoral Primary,,139,5,Democratic,767
568,2010-09-14 00:00:00,Mayoral Primary,,140,8,Democratic,526
569,2010-09-14 00:00:00,Mayoral Primary,,141,2,Democratic,203
570,2010-09-14 00:00:00,Mayoral Primary,,142,6,Democratic,300
571,2010-09-14 00:00:00,Mayoral Primary,,143,6,Democratic,254
572,2010-09-14 00:00:00,Mayoral Primary,,1,6,Democratic,6
573,2010-09-14 00:00:00,Mayoral Primary,,2,2,Democratic,0
574,2010-09-14 00:00:00,Mayoral Primary,,3,2,Democratic,1
575,2010-09-14 00:00:00,Mayoral Primary,,4,2,Democratic,0
576,2010-09-14 00:00:00,Mayoral Primary,,5,2,Democratic,0
577,2010-09-14 00:00:00,Mayoral Primary,,6,2,Democratic,0
578,2010-09-14 00:00:00,Mayoral Primary,,7,3,Democratic,0
579,2010-09-14 00:00:00,Mayoral Primary,,8,3,Democratic,0
580,2010-09-14 00:00:00,Mayoral Primary,,9,3,Democratic,0
581,2010-09-14 00:00:00,Mayoral Primary,,10,3,Democratic,0
582,2010-09-14 00:00:00,Mayoral Primary,,11,3,Democratic,2
583,2010-09-14 00:00:00,Mayoral Primary,,12,3,Democratic,0
584,2010-09-14 00:00:00,Mayoral Primary,,13,2,Democratic,0
585,2010-09-14 00:00:00,Mayoral Primary,,14,2,Democratic,0
586,2010-09-14 00:00:00,Mayoral Primary,,15,2,Democratic,1
587,2010-09-14 00:00:00,Mayoral Primary,,16,2,Democratic,1
588,2010-09-14 00:00:00,Mayoral Primary,,17,2,Democratic,3
589,2010-09-14 00:00:00,Mayoral Primary,,18,2,Democratic,6
590,2010-09-14 00:00:00,Mayoral Primary,,19,5,Democratic,2
591,2010-09-14 00:00:00,Mayoral Primary,,20,1,Democratic,0
592,2010-09-14 00:00:00,Mayoral Primary,,21,2,Democratic,0
593,2010-09-14 00:00:00,Mayoral Primary,,22,1,Democratic,0
594,2010-09-14 00:00:00,Mayoral Primary,,23,1,Democratic,3
595,2010-09-14 00:00:00,Mayoral Primary,,24,1,Democratic,0
596,2010-09-14 00:00:00,Mayoral Primary,,25,1,Democratic,2
597,2010-09-14 00:00:00,Mayoral Primary,,26,3,Democratic,0
598,2010-09-14 00:00:00,Mayoral Primary,,27,3,Democratic,2
599,2010-09-14 00:00:00,Mayoral Primary,,28,3,Democratic,0
600,2010-09-14 00:00:00,Mayoral Primary,,29,3,Democratic,1
601,2010-09-14 00:00:00,Mayoral Primary,,30,3,Democratic,0
602,2010-09-14 00:00:00,Mayoral Primary,,31,3,Democratic,0
603,2010-09-14 00:00:00,Mayoral Primary,,32,3,Democratic,1
604,2010-09-14 00:00:00,Mayoral Primary,,33,3,Democratic,0
605,2010-09-14 00:00:00,Mayoral Primary,,34,3,Democratic,0
606,2010-09-14 00:00:00,Mayoral Primary,,35,1,Democratic,3
607,2010-09-14 00:00:00,Mayoral Primary,,36,1,Democratic,6
608,2010-09-14 00:00:00,Mayoral Primary,,37,1,Democratic,3
609,2010-09-14 00:00:00,Mayoral Primary,,38,1,Democratic,7
610,2010-09-14 00:00:00,Mayoral Primary,,39,1,Democratic,2
611,2010-09-14 00:00:00,Mayoral Primary,,40,1,Democratic,4
612,2010-09-14 00:00:00,Mayoral Primary,,41,1,Democratic,6
613,2010-09-14 00:00:00,Mayoral Primary,,42,1,Democratic,3
614,2010-09-14 00:00:00,Mayoral Primary,,43,1,Democratic,0
615,2010-09-14 00:00:00,Mayoral Primary,,44,5,Democratic,4
616,2010-09-14 00:00:00,Mayoral Primary,,45,4,Democratic,0
617,2010-09-14 00:00:00,Mayoral Primary,,46,4,Democratic,3
618,2010-09-14 00:00:00,Mayoral Primary,,47,4,Democratic,0
619,2010-09-14 00:00:00,Mayoral Primary,,48,4,Democratic,0
620,2010-09-14 00:00:00,Mayoral Primary,,49,4,Democratic,2
621,2010-09-14 00:00:00,Mayoral Primary,,50,3,Democratic,1
622,2010-09-14 00:00:00,Mayoral Primary,,51,4,Democratic,1
623,2010-09-14 00:00:00,Mayoral Primary,,52,4,Democratic,0
624,2010-09-14 00:00:00,Mayoral Primary,,53,4,Democratic,2
625,2010-09-14 00:00:00,Mayoral Primary,,54,4,Democratic,4
626,2010-09-14 00:00:00,Mayoral Primary,,55,4,Democratic,1
627,2010-09-14 00:00:00,Mayoral Primary,,56,4,Democratic,1
628,2010-09-14 00:00:00,Mayoral Primary,,57,4,Democratic,1
629,2010-09-14 00:00:00,Mayoral Primary,,58,4,Democratic,3
630,2010-09-14 00:00:00,Mayoral Primary,,59,4,Democratic,3
631,2010-09-14 00:00:00,Mayoral Primary,,60,4,Democratic,3
632,2010-09-14 00:00:00,Mayoral Primary,,61,4,Democratic,3
633,2010-09-14 00:00:00,Mayoral Primary,,62,4,Democratic,1
634,2010-09-14 00:00:00,Mayoral Primary,,63,4,Democratic,0
635,2010-09-14 00:00:00,Mayoral Primary,,64,4,Democratic,3
636,2010-09-14 00:00:00,Mayoral Primary,,65,4,Democratic,4
637,2010-09-14 00:00:00,Mayoral Primary,,66,5,Democratic,12
638,2010-09-14 00:00:00,Mayoral Primary,,67,5,Democratic,3
639,2010-09-14 00:00:00,Mayoral Primary,,68,5,Democratic,1
640,2010-09-14 00:00:00,Mayoral Primary,,69,5,Democratic,2
641,2010-09-14 00:00:00,Mayoral Primary,,70,5,Democratic,2
642,2010-09-14 00:00:00,Mayoral Primary,,71,5,Democratic,2
643,2010-09-14 00:00:00,Mayoral Primary,,72,5,Democratic,6
644,2010-09-14 00:00:00,Mayoral Primary,,73,5,Democratic,0
645,2010-09-14 00:00:00,Mayoral Primary,,74,5,Democratic,2
646,2010-09-14 00:00:00,Mayoral Primary,,75,5,Democratic,0
647,2010-09-14 00:00:00,Mayoral Primary,,76,5,Democratic,4
648,2010-09-14 00:00:00,Mayoral Primary,,77,5,Democratic,7
649,2010-09-14 00:00:00,Mayoral Primary,,78,5,Democratic,4
650,2010-09-14 00:00:00,Mayoral Primary,,79,5,Democratic,0
651,2010-09-14 00:00:00,Mayoral Primary,,80,7,Democratic,2
652,2010-09-14 00:00:00,Mayoral Primary,,81,6,Democratic,9
653,2010-09-14 00:00:00,Mayoral Primary,,82,6,Democratic,2
654,2010-09-14 00:00:00,Mayoral Primary,,83,6,Democratic,2
655,2010-09-14 00:00:00,Mayoral Primary,,84,6,Democratic,0
656,2010-09-14 00:00:00,Mayoral Primary,,85,6,Democratic,2
657,2010-09-14 00:00:00,Mayoral Primary,,86,6,Democratic,4
658,2010-09-14 00:00:00,Mayoral Primary,,87,6,Democratic,4
659,2010-09-14 00:00:00,Mayoral Primary,,88,6,Democratic,3
660,2010-09-14 00:00:00,Mayoral Primary,,89,6,Democratic,2
661,2010-09-14 00:00:00,Mayoral Primary,,90,6,Democratic,0
662,2010-09-14 00:00:00,Mayoral Primary,,91,6,Democratic,5
663,2010-09-14 00:00:00,Mayoral Primary,,92,7,Democratic,0
664,2010-09-14 00:00:00,Mayoral Primary,,93,7,Democratic,1
665,2010-09-14 00:00:00,Mayoral Primary,,94,7,Democratic,1
666,2010-09-14 00:00:00,Mayoral Primary,,95,7,Democratic,3
667,2010-09-14 00:00:00,Mayoral Primary,,96,7,Democratic,0
668,2010-09-14 00:00:00,Mayoral Primary,,97,7,Democratic,3
669,2010-09-14 00:00:00,Mayoral Primary,,98,7,Democratic,1
670,2010-09-14 00:00:00,Mayoral Primary,,99,7,Democratic,2
671,2010-09-14 00:00:00,Mayoral Primary,,100,7,Democratic,1
672,2010-09-14 00:00:00,Mayoral Primary,,101,7,Democratic,1
673,2010-09-14 00:00:00,Mayoral Primary,,102,7,Democratic,3
674,2010-09-14 00:00:00,Mayoral Primary,,103,7,Democratic,7
675,2010-09-14 00:00:00,Mayoral Primary,,104,7,Democratic,4
676,2010-09-14 00:00:00,Mayoral Primary,,105,7,Democratic,4
677,2010-09-14 00:00:00,Mayoral Primary,,106,7,Democratic,4
678,2010-09-14 00:00:00,Mayoral Primary,,107,7,Democratic,1
679,2010-09-14 00:00:00,Mayoral Primary,,108,7,Democratic,3
680,2010-09-14 00:00:00,Mayoral Primary,,109,7,Democratic,0
681,2010-09-14 00:00:00,Mayoral Primary,,110,7,Democratic,4
682,2010-09-14 00:00:00,Mayoral Primary,,111,7,Democratic,3
683,2010-09-14 00:00:00,Mayoral Primary,,112,7,Democratic,6
684,2010-09-14 00:00:00,Mayoral Primary,,113,7,Democratic,3
685,2010-09-14 00:00:00,Mayoral Primary,,114,8,Democratic,5
686,2010-09-14 00:00:00,Mayoral Primary,,115,8,Democratic,2
687,2010-09-14 00:00:00,Mayoral Primary,,116,8,Democratic,6
688,2010-09-14 00:00:00,Mayoral Primary,,117,8,Democratic,4
689,2010-09-14 00:00:00,Mayoral Primary,,118,8,Democratic,2
690,2010-09-14 00:00:00,Mayoral Primary,,119,8,Democratic,2
691,2010-09-14 00:00:00,Mayoral Primary,,120,8,Democratic,2
692,2010-09-14 00:00:00,Mayoral Primary,,121,8,Democratic,3
693,2010-09-14 00:00:00,Mayoral Primary,,122,8,Democratic,0
694,2010-09-14 00:00:00,Mayoral Primary,,123,8,Democratic,3
695,2010-09-14 00:00:00,Mayoral Primary,,124,8,Democratic,7
696,2010-09-14 00:00:00,Mayoral Primary,,125,8,Democratic,5
697,2010-09-14 00:00:00,Mayoral Primary,,126,8,Democratic,3
698,2010-09-14 00:00:00,Mayoral Primary,,127,6,Democratic,3
699,2010-09-14 00:00:00,Mayoral Primary,,128,6,Democratic,1
700,2010-09-14 00:00:00,Mayoral Primary,,129,2,Democratic,0
701,2010-09-14 00:00:00,Mayoral Primary,,130,6,Democratic,1
702,2010-09-14 00:00:00,Mayoral Primary,,131,6,Democratic,0
703,2010-09-14 00:00:00,Mayoral Primary,,132,7,Democratic,6
704,2010-09-14 00:00:00,Mayoral Primary,,133,8,Democratic,3
705,2010-09-14 00:00:00,Mayoral Primary,,134,8,Democratic,5
706,2010-09-14 00:00:00,Mayoral Primary,,135,5,Democratic,2
707,2010-09-14 00:00:00,Mayoral Primary,,136,1,Democratic,0
708,2010-09-14 00:00:00,Mayoral Primary,,137,1,Democratic,3
709,2010-09-14 00:00:00,Mayoral Primary,,138,3,Democratic,0
710,2010-09-14 00:00:00,Mayoral Primary,,139,5,Democratic,3
711,2010-09-14 00:00:00,Mayoral Primary,,140,8,Democratic,3
712,2010-09-14 00:00:00,Mayoral Primary,,141,2,Democratic,0
713,2010-09-14 00:00:00,Mayoral Primary,,142,6,Democratic,0
714,2010-09-14 00:00:00,Mayoral Primary,,143,6,Democratic,3
715,2010-09-14 00:00:00,Mayoral Primary,,1,6,Democratic,12
716,2010-09-14 00:00:00,Mayoral Primary,,2,2,Democratic,0
717,2010-09-14 00:00:00,Mayoral Primary,,3,2,Democratic,1
718,2010-09-14 00:00:00,Mayoral Primary,,4,2,Democratic,1
719,2010-09-14 00:00:00,Mayoral Primary,,5,2,Democratic,1
720,2010-09-14 00:00:00,Mayoral Primary,,6,2,Democratic,2
721,2010-09-14 00:00:00,Mayoral Primary,,7,3,Democratic,0
722,2010-09-14 00:00:00,Mayoral Primary,,8,3,Democratic,2
723,2010-09-14 00:00:00,Mayoral Primary,,9,3,Democratic,0
724,2010-09-14 00:00:00,Mayoral Primary,,10,3,Democratic,0
725,2010-09-14 00:00:00,Mayoral Primary,,11,3,Democratic,2
726,2010-09-14 00:00:00,Mayoral Primary,,12,3,Democratic,0
727,2010-09-14 00:00:00,Mayoral Primary,,13,2,Democratic,1
728,2010-09-14 00:00:00,Mayoral Primary,,14,2,Democratic,2
729,2010-09-14 00:00:00,Mayoral Primary,,15,2,Democratic,2
730,2010-09-14 00:00:00,Mayoral Primary,,16,2,Democratic,3
731,2010-09-14 00:00:00,Mayoral Primary,,17,2,Democratic,6
732,2010-09-14 00:00:00,Mayoral Primary,,18,2,Democratic,3
733,2010-09-14 00:00:00,Mayoral Primary,,19,5,Democratic,9
734,2010-09-14 00:00:00,Mayoral Primary,,20,1,Democratic,3
735,2010-09-14 00:00:00,Mayoral Primary,,21,2,Democratic,5
736,2010-09-14 00:00:00,Mayoral Primary,,22,1,Democratic,6
737,2010-09-14 00:00:00,Mayoral Primary,,23,1,Democratic,2
738,2010-09-14 00:00:00,Mayoral Primary,,24,1,Democratic,3
739,2010-09-14 00:00:00,Mayoral Primary,,25,1,Democratic,6
740,2010-09-14 00:00:00,Mayoral Primary,,26,3,Democratic,2
741,2010-09-14 00:00:00,Mayoral Primary,,27,3,Democratic,1
742,2010-09-14 00:00:00,Mayoral Primary,,28,3,Democratic,2
743,2010-09-14 00:00:00,Mayoral Primary,,29,3,Democratic,1
744,2010-09-14 00:00:00,Mayoral Primary,,30,3,Democratic,0
745,2010-09-14 00:00:00,Mayoral Primary,,31,3,Democratic,2
746,2010-09-14 00:00:00,Mayoral Primary,,32,3,Democratic,1
